m494 | 7.20 | 6.90 | 0.9583333333333334
m495 | 6.00 | 6.90 | 0.8695652173913043
m496 | 6.50 | 6.90 | 0.9420289855072463
m497 | 6.80 | 6.90 | 0.9855072463768115
m498 | 5.20 | 6.90 | 0.7536231884057971
m499 | 6.60 | 6.90 | 0.9565217391304347
m500 | 7.60 | 6.90 | 0.9078947368421053
m501 | 7.10 | 6.90 | 0.9718309859154931
m502 | 8.50 | 6.90 | 0.8117647058823529
m503 | 7.50 | 6.90 | 0.92
m504 | 8.90 | 6.90 | 0.7752808988764045
m505 | 5.90 | 6.90 | 0.855072463768116
m506 | 5.30 | 6.90 | 0.7681159420289855
m507 | 7.20 | 6.90 | 0.9583333333333334
m508 | 6.10 | 6.90 | 0.8840579710144927
m509 | 8.10 | 6.90 | 0.851851851851852
m510 | 5.20 | 6.90 | 0.7536231884057971
m511 | 7.40 | 6.90 | 0.9324324324324325
m512 | 7.40 | 6.90 | 0.9324324324324325
m513 | 6.20 | 6.90 | 0.8985507246376812
m514 | 8.50 | 6.90 | 0.8117647058823529
m515 | 5.90 | 6.90 | 0.855072463768116
m516 | 5.90 | 6.90 | 0.855072463768116
m517 | 7.50 | 6.90 | 0.92
m518 | 8.00 | 6.90 | 0.8625
m519 | 7.50 | 6.90 | 0.92
m520 | 6.70 | 6.90 | 0.9710144927536232
m521 | 5.60 | 6.90 | 0.8115942028985507
m522 | 8.40 | 6.90 | 0.8214285714285714
m523 | 5.50 | 6.90 | 0.7971014492753623
m524 | 7.80 | 6.90 | 0.8846153846153847
m525 | 7.80 | 6.90 | 0.8846153846153847
m526 | 2.90 | 6.90 | 0.42028985507246375
m527 | 5.80 | 6.90 | 0.8405797101449275
m528 | 5.60 | 6.90 | 0.8115942028985507
m529 | 8.80 | 6.90 | 0.7840909090909091
m530 | 7.10 | 6.90 | 0.9718309859154931
m531 | 6.20 | 6.90 | 0.8985507246376812
m532 | 6.80 | 6.90 | 0.9855072463768115
m533 | 6.20 | 6.90 | 0.8985507246376812
m534 | 6.70 | 6.90 | 0.9710144927536232
m535 | 8.60 | 6.90 | 0.8023255813953489
m536 | 8.60 | 6.90 | 0.8023255813953489
m537 | 6.50 | 6.90 | 0.9420289855072463
m538 | 5.20 | 6.90 | 0.7536231884057971
m539 | 8.70 | 6.90 | 0.7931034482758622
m540 | 4.10 | 6.90 | 0.5942028985507246
m541 | 4.70 | 6.90 | 0.681159420289855
m542 | 6.70 | 6.90 | 0.9710144927536232
m543 | 3.40 | 6.90 | 0.49275362318840576
m544 | 7.30 | 6.90 | 0.9452054794520549
m545 | 7.80 | 6.90 | 0.8846153846153847
m546 | 8.20 | 6.90 | 0.8414634146341464
m547 | 8.50 | 6.90 | 0.8117647058823529
m548 | 7.20 | 6.90 | 0.9583333333333334
m549 | 8.10 | 6.90 | 0.851851851851852
m550 | 7.70 | 6.90 | 0.8961038961038961
m551 | 4.60 | 6.90 | 0.6666666666666665
m552 | 7.00 | 6.90 | 0.9857142857142858
m553 | 7.70 | 6.90 | 0.8961038961038961
m554 | 5.40 | 6.90 | 0.782608695652174
m555 | 8.00 | 6.90 | 0.8625
m556 | 6.80 | 6.90 | 0.9855072463768115
m557 | 6.20 | 6.90 | 0.8985507246376812
m558 | 8.50 | 6.90 | 0.8117647058823529
m559 | 6.30 | 6.90 | 0.9130434782608695
m560 | 7.30 | 6.90 | 0.9452054794520549
m561 | 7.40 | 6.90 | 0.9324324324324325
m562 | 6.20 | 6.90 | 0.8985507246376812
m563 | 6.90 | 6.90 | 1.0
m564 | 6.50 | 6.90 | 0.9420289855072463
m565 | 7.40 | 6.90 | 0.9324324324324325
m566 | 8.50 | 6.90 | 0.8117647058823529
m567 | 7.50 | 6.90 | 0.92
m568 | 8.40 | 6.90 | 0.8214285714285714
m569 | 8.10 | 6.90 | 0.851851851851852
m570 | 7.30 | 6.90 | 0.9452054794520549
m571 | 6.80 | 6.90 | 0.9855072463768115
m572 | 3.30 | 6.90 | 0.4782608695652173
m573 | 8.20 | 6.90 | 0.8414634146341464
m574 | 7.40 | 6.90 | 0.9324324324324325
m575 | 6.90 | 6.90 | 1.0
m576 | 7.70 | 6.90 | 0.8961038961038961
m577 | 6.40 | 6.90 | 0.927536231884058
m578 | 6.80 | 6.90 | 0.9855072463768115
m579 | 8.20 | 6.90 | 0.8414634146341464
m580 | 6.20 | 6.90 | 0.8985507246376812
m581 | 7.80 | 6.90 | 0.8846153846153847
m582 | 8.20 | 6.90 | 0.8414634146341464
m583 | 5.00 | 6.90 | 0.7246376811594202
m584 | 6.70 | 6.90 | 0.9710144927536232
m585 | 7.20 | 6.90 | 0.9583333333333334
m586 | 7.90 | 6.90 | 0.8734177215189873
m587 | 8.10 | 6.90 | 0.851851851851852
m588 | 5.80 | 6.90 | 0.8405797101449275
m589 | 6.70 | 6.90 | 0.9710144927536232
m590 | 7.30 | 6.90 | 0.9452054794520549
m591 | 8.30 | 6.90 | 0.8313253012048193
m592 | 8.70 | 6.90 | 0.7931034482758622
m593 | 5.70 | 6.90 | 0.8260869565217391
m594 | 8.60 | 6.90 | 0.8023255813953489
m595 | 6.00 | 6.90 | 0.8695652173913043
m596 | 8.20 | 6.90 | 0.8414634146341464
m597 | 5.30 | 6.90 | 0.7681159420289855
m598 | 7.10 | 6.90 | 0.9718309859154931
m599 | 7.30 | 6.90 | 0.9452054794520549
m600 | 6.00 | 6.90 | 0.8695652173913043
m601 | 6.50 | 6.90 | 0.9420289855072463
m602 | 6.30 | 6.90 | 0.9130434782608695
m603 | 6.50 | 6.90 | 0.9420289855072463
m604 | 4.40 | 6.90 | 0.6376811594202898
m605 | 4.50 | 6.90 | 0.6521739130434783
m606 | 6.60 | 6.90 | 0.9565217391304347
m607 | 4.30 | 6.90 | 0.6231884057971013
m608 | 7.10 | 6.90 | 0.9718309859154931
m609 | 7.60 | 6.90 | 0.9078947368421053
m610 | 8.30 | 6.90 | 0.8313253012048193
m611 | 6.30 | 6.90 | 0.9130434782608695
m612 | 7.80 | 6.90 | 0.8846153846153847
m613 | 5.60 | 6.90 | 0.8115942028985507
m614 | 7.40 | 6.90 | 0.9324324324324325
m615 | 8.00 | 6.90 | 0.8625
m616 | 6.40 | 6.90 | 0.927536231884058
Total entire corpus score is: 0.8647628536577292
