m494 | 1 | 7.20 | 8.00 | 0.9
m494 | 2 | 7.20 | 8.00 | 0.9
m494 | 3 | 7.20 | 7.80 | 0.9230769230769231
m494 | 4 | 7.20 | 8.00 | 0.9
m494 | 5 | 7.20 | 7.80 | 0.9230769230769231
m494 | 6 | 7.20 | 7.80 | 0.9230769230769231
m494 | 7 | 7.20 | 8.00 | 0.9
m494 | 8 | 7.20 | 8.00 | 0.9
m494 | 9 | 7.20 | 8.00 | 0.9
m494 | 10 | 7.20 | 8.00 | 0.9
m494 | 11 | 7.20 | 8.00 | 0.9
m494 | 12 | 7.20 | 7.80 | 0.9230769230769231
m494 | 13 | 7.20 | 7.80 | 0.9230769230769231
m494 | 14 | 7.20 | 8.00 | 0.9
m494 | 15 | 7.20 | 7.80 | 0.9230769230769231
m494 | 16 | 7.20 | 7.80 | 0.9230769230769231
m494 | 17 | 7.20 | 7.80 | 0.9230769230769231
m494 | 18 | 7.20 | 8.00 | 0.9
m494 | 19 | 7.20 | 8.00 | 0.9
m494 | 20 | 7.20 | 8.00 | 0.9
m494 | 21 | 7.20 | 8.00 | 0.9
m494 | 22 | 7.20 | 7.80 | 0.9230769230769231
m494 | 23 | 7.20 | 7.80 | 0.9230769230769231
m494 | 24 | 7.20 | 7.80 | 0.9230769230769231
m494 | 25 | 7.20 | 8.00 | 0.9
m494 | 26 | 7.20 | 7.80 | 0.9230769230769231
m494 | 27 | 7.20 | 7.80 | 0.9230769230769231
m494 | 28 | 7.20 | 8.00 | 0.9
m494 | 29 | 7.20 | 8.00 | 0.9
m494 | 30 | 7.20 | 8.00 | 0.9
m494 | 31 | 7.20 | 8.00 | 0.9
m494 | 32 | 7.20 | 7.80 | 0.9230769230769231
m494 | 33 | 7.20 | 8.00 | 0.9
m494 | 34 | 7.20 | 8.00 | 0.9
m494 | 35 | 7.20 | 8.00 | 0.9
m494 | 36 | 7.20 | 8.00 | 0.9
m494 | 37 | 7.20 | 7.80 | 0.9230769230769231
m494 | 38 | 7.20 | 8.00 | 0.9
m494 | 39 | 7.20 | 8.00 | 0.9
m494 | 40 | 7.20 | 8.00 | 0.9
m494 | 41 | 7.20 | 8.00 | 0.9
m494 | 42 | 7.20 | 8.00 | 0.9
m494 | 43 | 7.20 | 7.80 | 0.9230769230769231
m494 | 44 | 7.20 | 7.80 | 0.9230769230769231
m494 | 45 | 7.20 | 8.00 | 0.9
m494 | 46 | 7.20 | 8.00 | 0.9
m494 | 47 | 7.20 | 8.00 | 0.9
m494 | 48 | 7.20 | 8.00 | 0.9
m494 | 49 | 7.20 | 7.80 | 0.9230769230769231
m494 | 50 | 7.20 | 8.00 | 0.9
m494 | 51 | 7.20 | 8.00 | 0.9
m494 | 52 | 7.20 | 8.00 | 0.9
m494 | 53 | 7.20 | 7.80 | 0.9230769230769231
m494 | 54 | 7.20 | 7.80 | 0.9230769230769231
m494 | 55 | 7.20 | 8.00 | 0.9
m494 | 56 | 7.20 | 8.00 | 0.9
m494 | 57 | 7.20 | 8.00 | 0.9
m494 | 58 | 7.20 | 8.00 | 0.9
m494 | 59 | 7.20 | 8.00 | 0.9
m494 | 60 | 7.20 | 8.00 | 0.9
m494 | 61 | 7.20 | 8.00 | 0.9
m494 | 62 | 7.20 | 7.80 | 0.9230769230769231
m494 | 63 | 7.20 | 8.00 | 0.9
m494 | 64 | 7.20 | 8.00 | 0.9
m494 | 65 | 7.20 | 8.00 | 0.9
m494 | 66 | 7.20 | 8.00 | 0.9
m494 | 67 | 7.20 | 7.80 | 0.9230769230769231
m494 | 68 | 7.20 | 8.00 | 0.9
m494 | 69 | 7.20 | 7.80 | 0.9230769230769231
m494 | 70 | 7.20 | 7.80 | 0.9230769230769231
m494 | 71 | 7.20 | 8.00 | 0.9
m494 | 72 | 7.20 | 8.00 | 0.9
m494 | 73 | 7.20 | 8.00 | 0.9
m494 | 74 | 7.20 | 7.80 | 0.9230769230769231
m494 | 75 | 7.20 | 7.80 | 0.9230769230769231
m494 | 76 | 7.20 | 8.00 | 0.9
m494 | 77 | 7.20 | 8.00 | 0.9
m494 | 78 | 7.20 | 8.00 | 0.9
m494 | 79 | 7.20 | 7.80 | 0.9230769230769231
m494 | 80 | 7.20 | 8.00 | 0.9
m494 | 81 | 7.20 | 8.00 | 0.9
m494 | 82 | 7.20 | 7.80 | 0.9230769230769231
m494 | 83 | 7.20 | 7.80 | 0.9230769230769231
m494 | 84 | 7.20 | 8.00 | 0.9
m494 | 85 | 7.20 | 8.00 | 0.9
m494 | 86 | 7.20 | 8.00 | 0.9
m494 | 87 | 7.20 | 7.80 | 0.9230769230769231
m494 | 88 | 7.20 | 7.80 | 0.9230769230769231
m494 | 89 | 7.20 | 7.80 | 0.9230769230769231
m494 | 90 | 7.20 | 7.80 | 0.9230769230769231
m494 | 91 | 7.20 | 7.80 | 0.9230769230769231
m494 | 92 | 7.20 | 7.80 | 0.9230769230769231
m494 | 93 | 7.20 | 7.80 | 0.9230769230769231
m494 | 94 | 7.20 | 7.80 | 0.9230769230769231
m494 | 95 | 7.20 | 8.00 | 0.9
m494 | 96 | 7.20 | 7.80 | 0.9230769230769231
m494 | 97 | 7.20 | 8.00 | 0.9
m494 | 98 | 7.20 | 8.00 | 0.9
m494 | 99 | 7.20 | 8.00 | 0.9
m494 | 100 | 7.20 | 8.00 | 0.9
m494 | 101 | 7.20 | 8.00 | 0.9
m494 | 102 | 7.20 | 7.80 | 0.9230769230769231
m494 | 103 | 7.20 | 7.80 | 0.9230769230769231
m494 | 104 | 7.20 | 8.00 | 0.9
m494 | 105 | 7.20 | 8.00 | 0.9
m494 | 106 | 7.20 | 7.80 | 0.9230769230769231
m494 | 107 | 7.20 | 8.00 | 0.9
m494 | 108 | 7.20 | 8.00 | 0.9
m494 | 109 | 7.20 | 8.00 | 0.9
m494 | 110 | 7.20 | 8.00 | 0.9
m494 | 111 | 7.20 | 8.00 | 0.9
m494 | 112 | 7.20 | 7.80 | 0.9230769230769231
m494 | 113 | 7.20 | 8.00 | 0.9
m494 | 114 | 7.20 | 8.00 | 0.9
m494 | 115 | 7.20 | 8.00 | 0.9
m494 | 116 | 7.20 | 7.80 | 0.9230769230769231
m494 | 117 | 7.20 | 7.80 | 0.9230769230769231
m494 | 118 | 7.20 | 7.80 | 0.9230769230769231
m494 | 119 | 7.20 | 7.80 | 0.9230769230769231
m494 | 120 | 7.20 | 8.00 | 0.9
m494 | 121 | 7.20 | 8.00 | 0.9
m494 | 122 | 7.20 | 8.00 | 0.9
m494 | 123 | 7.20 | 7.80 | 0.9230769230769231
m494 | 124 | 7.20 | 8.00 | 0.9
m494 | 125 | 7.20 | 7.80 | 0.9230769230769231
m494 | 126 | 7.20 | 8.00 | 0.9
m494 | 127 | 7.20 | 7.80 | 0.9230769230769231
m494 | 128 | 7.20 | 8.00 | 0.9
m494 | 129 | 7.20 | 8.00 | 0.9
m494 | 130 | 7.20 | 7.80 | 0.9230769230769231
m494 | 131 | 7.20 | 7.80 | 0.9230769230769231
m494 | 132 | 7.20 | 7.80 | 0.9230769230769231
m494 | 133 | 7.20 | 8.00 | 0.9
m494 | 134 | 7.20 | 8.00 | 0.9
m494 | 135 | 7.20 | 8.00 | 0.9
m494 | 136 | 7.20 | 7.80 | 0.9230769230769231
m494 | 137 | 7.20 | 8.00 | 0.9
m494 | 138 | 7.20 | 7.80 | 0.9230769230769231
m494 | 139 | 7.20 | 7.80 | 0.9230769230769231
m494 | 140 | 7.20 | 7.80 | 0.9230769230769231
m494 | 141 | 7.20 | 8.00 | 0.9
m494 | 142 | 7.20 | 8.00 | 0.9
m494 | 143 | 7.20 | 8.00 | 0.9
m494 | 144 | 7.20 | 7.80 | 0.9230769230769231
m494 | 145 | 7.20 | 8.00 | 0.9
m494 | 146 | 7.20 | 7.80 | 0.9230769230769231
m494 | 147 | 7.20 | 8.00 | 0.9
m494 | 148 | 7.20 | 8.00 | 0.9

Total: m494 | 148 | 7.20 | 0.9090436590436595

m495 | 1 | 6.00 | 7.80 | 0.7692307692307693
m495 | 2 | 6.00 | 8.00 | 0.75
m495 | 3 | 6.00 | 8.00 | 0.75
m495 | 4 | 6.00 | 7.80 | 0.7692307692307693
m495 | 5 | 6.00 | 7.80 | 0.7692307692307693
m495 | 6 | 6.00 | 8.00 | 0.75
m495 | 7 | 6.00 | 7.80 | 0.7692307692307693
m495 | 8 | 6.00 | 7.80 | 0.7692307692307693
m495 | 9 | 6.00 | 7.80 | 0.7692307692307693
m495 | 10 | 6.00 | 8.00 | 0.75
m495 | 11 | 6.00 | 8.00 | 0.75
m495 | 12 | 6.00 | 7.80 | 0.7692307692307693
m495 | 13 | 6.00 | 7.80 | 0.7692307692307693
m495 | 14 | 6.00 | 7.80 | 0.7692307692307693
m495 | 15 | 6.00 | 7.80 | 0.7692307692307693
m495 | 16 | 6.00 | 8.00 | 0.75
m495 | 17 | 6.00 | 8.00 | 0.75
m495 | 18 | 6.00 | 8.00 | 0.75
m495 | 19 | 6.00 | 8.00 | 0.75
m495 | 20 | 6.00 | 7.80 | 0.7692307692307693
m495 | 21 | 6.00 | 8.00 | 0.75
m495 | 22 | 6.00 | 7.80 | 0.7692307692307693
m495 | 23 | 6.00 | 7.80 | 0.7692307692307693
m495 | 24 | 6.00 | 7.80 | 0.7692307692307693
m495 | 25 | 6.00 | 8.00 | 0.75
m495 | 26 | 6.00 | 8.00 | 0.75
